"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Tb927.8.6450",5.15786113147239e-12,-1.52249982378381,0.397,0.514,4.58379118753951e-08
"Tb927.6.4480",5.44203648215361e-12,1.66220408607041,0.156,0.029,4.83633782168991e-08
"Tb927.11.1360",5.49248509304772e-12,0.852387624349695,0.23,0.062,4.88117150219151e-08
"Tb927.5.1700",5.52340085548904e-12,0.679809046463633,0.291,0.092,4.90864634027311e-08
"Tb927.11.5330",5.89484131623193e-12,1.89598855473099,0.121,0.014,5.23874547773532e-08
"Tb927.6.4500",5.91697605476669e-12,0.998544391888186,0.273,0.086,5.25841661987116e-08
"Tb927.11.12270",5.92739570047057e-12,1.58414992270616,0.152,0.027,5.26767655900819e-08
"Tb927.11.14430",5.92740186162722e-12,1.57108683870754,0.152,0.027,5.26768203442811e-08
"Tb927.7.5090",5.93719734078900e-12,1.45696561037698,0.17,0.035,5.27638727675919e-08
"Tb927.11.14630",5.94582579540262e-12,2.86047463725802,0.106,0.01,5.28405538437431e-08
"Tb927.10.5030",6.03409516964439e-12,-1.4991606050658,0.301,0.465,5.36250037726297e-08
"Tb927.8.7860",6.12513388339754e-12,-4.58788657527183,0.018,0.182,5.4434064821754e-08
"Tb927.5.850",6.12684796293173e-12,0.865108638216761,0.213,0.054,5.44492978465743e-08
"Tb927.11.1400",6.13110943554887e-12,2.24762308390916,0.124,0.016,5.44871695537228e-08
"Tb927.7.500",6.15738557481521e-12,1.3719471046271,0.163,0.032,5.47206856033828e-08
"Tb927.10.6070",6.16280755988813e-12,-5.6790772272243,0.004,0.158,5.47688707847258e-08
"Tb927.5.2150",6.16958926297532e-12,1.590553335478,0.152,0.027,5.48291397800616e-08
"Tb927.6.1220",6.29248763183414e-12,2.55644132904732,0.106,0.01,5.592133758411e-08
"Tb927.11.3500",6.36463097903574e-12,1.61869207728905,0.152,0.027,5.65624755106907e-08
"Tb927.9.4810",6.43662744277191e-12,2.5652348626643,0.106,0.01,5.72023080839139e-08
"Tb927.11.2250",6.69323267303965e-12,0.669434625045598,0.312,0.105,5.94827587653034e-08
"Tb927.11.10190",6.81996944650176e-12,1.49407426455779,0.184,0.041,6.06090684710612e-08
"Tb927.6.2000",6.87238263025938e-12,1.53467669352117,0.16,0.03,6.10748644351151e-08
"Tb927.11.16630",7.29783095258635e-12,1.3871575824376,0.163,0.032,6.48558236756349e-08
"Tb927.3.1020",7.36159865025639e-12,1.15051213123412,0.17,0.035,6.54225272048285e-08
"Tb927.6.2500",7.42321636600608e-12,2.17996035732077,0.128,0.018,6.5970123844696e-08
"Tb927.9.12470",7.55173488573077e-12,1.6537989107559,0.124,0.016,6.71122679294893e-08
"Tb927.8.5220",7.57315599015634e-12,1.2729085892954,0.156,0.029,6.73026372845194e-08
"Tb927.5.990",7.68594029246879e-12,2.17323891730812,0.128,0.018,6.83049513791701e-08
"Tb927.10.9310",7.7708005282804e-12,1.12106307925674,0.22,0.059,6.90591042948279e-08
"Tb927.7.1590",7.7909114757225e-12,1.26925676304511,0.156,0.029,6.92378302847458e-08
"Tb927.11.12540",7.79156479915099e-12,1.15179087244278,0.181,0.04,6.92436363700548e-08
"Tb927.11.5680",7.83667554737933e-12,1.34891055042726,0.174,0.037,6.96445355895601e-08
"Tb927.2.2340",7.89347985870325e-12,1.3624717556776,0.156,0.029,7.01493555042958e-08
"Tb927.8.3460",7.93307967300304e-12,0.841273522032587,0.465,0.199,7.0501279053978e-08
"Tb927.6.4320",8.03335309633212e-12,1.24253500513718,0.167,0.033,7.13924089671036e-08
"Tb927.9.4310",8.10503305971584e-12,0.857525611459186,0.277,0.088,7.20294288016946e-08
"Tb927.2.4650",8.15158335567808e-12,1.34223245045941,0.167,0.033,7.24431212819111e-08
"Tb927.8.8030",8.35703528302387e-12,-2.25436755272705,0.174,0.352,7.42689725602331e-08
"Tb927.11.10860",8.44637196052586e-12,1.12530222261268,0.188,0.043,7.50629076131933e-08
"Tb927.9.8400",8.46520573709663e-12,1.32512520018763,0.16,0.03,7.52302833855778e-08
"Tb927.8.2740",8.53557504819065e-12,1.26372649988303,0.163,0.032,7.58556554532703e-08
"Tb927.7.1420",8.68110667735181e-12,1.28438269072978,0.163,0.032,7.71489950416255e-08
"Tb927.6.1460",8.85582878053881e-12,-2.9997532019213,0.071,0.252,7.87017503726484e-08
"Tb927.10.3140",9.04407045981922e-12,1.98536423545467,0.11,0.011,8.03746541764134e-08
"Tb927.7.7140",9.1878941364698e-12,1.76025945920464,0.128,0.018,8.16528151908071e-08
"Tb927.7.700",9.25235240808028e-12,1.03369373604808,0.202,0.049,8.22256558506095e-08
"Tb927.8.8020",9.44903891116996e-12,1.1831505235309,0.216,0.057,8.39736088035674e-08
"Tb927.11.5850",9.48563783206177e-12,0.605696834049184,0.44,0.177,8.4298863413533e-08
"Tb927.7.3040",9.48791428216329e-12,0.600975179629881,0.408,0.156,8.43190942255852e-08
"Tb927.3.2630",9.71223067717134e-12,1.74917196845319,0.131,0.019,8.63125940280217e-08
"Tb927.10.2730",9.84827595282520e-12,0.733274542438267,0.309,0.104,8.75216283927576e-08
"Tb927.4.4590",9.92587205414844e-12,0.894477073397092,0.202,0.049,8.82112249452171e-08
"Tb927.6.140",1.00318060467958e-11,-3.81372574580128,0.039,0.21,8.91526603378744e-08
"Tb927.7.2750",1.01445662685367e-11,0.886191677521619,0.206,0.051,9.01547604284859e-08
"Tb927.9.6660",1.02009880472094e-11,1.82271207150331,0.11,0.011,9.06561807755504e-08
"Tb927.6.1120",1.02133730254847e-11,2.34896394220951,0.113,0.013,9.07662460774822e-08
"Tb927.4.2630",1.03130998629334e-11,2.09436738955236,0.11,0.011,9.16525184818888e-08
"Tb927.9.13110",1.15882076737839e-11,1.90574316879089,0.131,0.019,1.02984401596917e-07
"Tb927.6.730",1.16715767981448e-11,1.86005426301515,0.135,0.021,1.03725303005113e-07
"Tb927.10.5840",1.16916245533455e-11,0.921064291123669,0.255,0.076,1.03903467405581e-07
"Tb927.2.4590",1.17818910411604e-11,-2.45551415560521,0.099,0.283,1.04705665682792e-07
"Tb927.6.3500",1.23848421923929e-11,0.649838847112522,0.411,0.162,1.10064092563795e-07
"Tb927.10.8720",1.25916307028517e-11,0.615650022629262,0.369,0.137,1.11901822056243e-07
"Tb927.11.16700",1.26469575310674e-11,1.08930822401982,0.206,0.053,1.12393511578596e-07
"Tb927.11.11590",1.2663696899474e-11,1.32073914623539,0.188,0.045,1.12542274345625e-07
"Tb927.9.14130",1.3028550910454e-11,0.97535193153469,0.216,0.057,1.15784731941205e-07
"Tb927.9.8350",1.31740643461043e-11,0.905332110632222,0.248,0.073,1.17077909843829e-07
"Tb927.3.5090",1.32145478390173e-11,0.873554950839178,0.22,0.059,1.17437686645347e-07
"Tb927.8.8220",1.32304171419491e-11,-5.37436272188744,0.011,0.166,1.17578717140501e-07
"Tb927.6.2880",1.35203957827042e-11,0.932888438979154,0.284,0.094,1.20155757320892e-07
"Tb927.4.3680",1.35339195075289e-11,2.2714595820245,0.117,0.014,1.20275942663409e-07
"Tb927.2.6130",1.35689965142578e-11,2.46950803771997,0.117,0.014,1.20587672022209e-07
"Tb927.8.2030",1.39180167225339e-11,0.886920101720661,0.262,0.081,1.23689414613158e-07
"Tb927.6.3300",1.41355257683778e-11,1.65366984381942,0.138,0.022,1.25622417503573e-07
"Tb927.11.11170",1.42434145595919e-11,1.71790449433284,0.145,0.025,1.26581225191094e-07
"Tb927.11.12180",1.4341978150136e-11,1.71539250540741,0.149,0.027,1.27457159820259e-07
"Tb927.2.3460",1.48616437198684e-11,1.28029244685553,0.191,0.046,1.3207542773847e-07
"Tb927.6.620",1.49128802717195e-11,0.541470124591305,0.351,0.126,1.32530766974771e-07
"Tb927.3.5010",1.52526464173111e-11,1.50022179458739,0.163,0.033,1.35550268710644e-07
"Tb927.11.13570",1.54356989722034e-11,1.72709847454774,0.138,0.022,1.37177056765972e-07
"Tb927.10.8210",1.5723897301869e-11,2.11367866786493,0.117,0.014,1.39738275321709e-07
"Tb927.10.7310",1.58701796503642e-11,1.62633517190632,0.149,0.027,1.41038286552787e-07
"Tb927.6.670",1.63402606774258e-11,1.53658272659941,0.152,0.029,1.45215896640283e-07
"Tb927.10.16100",1.63607678063301e-11,-3.95091797202153,0.025,0.188,1.45398143494856e-07
"Tb927.7.3110",1.67205224596175e-11,1.20965163618044,0.188,0.045,1.48595283098621e-07
"Tb927.8.4930",1.69891820240448e-11,2.04749112181255,0.117,0.014,1.50982860647686e-07
"Tb927.11.13810",1.74832618509125e-11,1.38241832488592,0.156,0.03,1.55373748069059e-07
"Tb927.8.5500",1.75581306014453e-11,1.47940107018508,0.16,0.032,1.56039106655045e-07
"Tb927.10.13630",1.75952607661845e-11,1.5623271416899,0.156,0.03,1.56369082429082e-07
"Tb927.3.2050",1.77956540081835e-11,1.77299877065184,0.117,0.014,1.58149977170727e-07
"Tb927.11.6760",1.78105537818231e-11,2.20161208000974,0.121,0.016,1.58282391459061e-07
"Tb927.7.3510",1.81730373382807e-11,2.21782092495735,0.121,0.016,1.61503782825301e-07
"Tb927.3.730",1.81845917639464e-11,1.52899949050009,0.149,0.027,1.61606467006192e-07
"Tb927.9.6830",1.82389186481607e-11,1.24587378844217,0.184,0.043,1.62089270026204e-07
"Tb927.9.9730",1.83569659604439e-11,2.00062932378757,0.121,0.016,1.63138356490465e-07
"Tb927.11.8310",1.86059692142134e-11,1.37895315036983,0.163,0.033,1.65351248406714e-07
"Tb927.9.11840",1.87303080190055e-11,1.99308175578882,0.121,0.016,1.66456247364902e-07
"Tb927.10.1520",1.87340158296906e-11,1.36018121384233,0.17,0.037,1.66489198678461e-07
"Tb927.7.920",1.87538183492746e-11,0.686893412392364,0.273,0.088,1.66665183670003e-07
"Tb927.10.7690",1.88323433551546e-11,1.83884527299627,0.117,0.014,1.67363035397259e-07
"Tb927.10.5420",1.9210293415909e-11,2.42500313217743,0.103,0.01,1.70721877587183e-07
"Tb927.8.4200",1.92368393838308e-11,-1.57932948177925,0.298,0.457,1.70957791604105e-07
"Tb927.2.5060",1.92968213103846e-11,1.35805616084978,0.152,0.029,1.71490850985388e-07
"Tb927.4.1680",1.95505292193779e-11,0.960838655799464,0.195,0.048,1.73745553172611e-07
"Tb927.11.10370",1.97357661461137e-11,1.25929665362291,0.167,0.035,1.75391753740513e-07
"Tb927.5.900",1.97544393433309e-11,-5.23512732624292,0.007,0.158,1.75557702444181e-07
"Tb927.1.3150",1.99931335752343e-11,1.49276021907875,0.16,0.032,1.77678978083107e-07
"Tb927.11.8290",2.00918705232487e-11,2.47547246686586,0.103,0.01,1.78556453340111e-07
"Tb927.6.4080",2.02048152494254e-11,2.36263032677817,0.103,0.01,1.79560193121644e-07
"Tb927.11.3040",2.02048152494254e-11,2.05248753980539,0.103,0.01,1.79560193121644e-07
"Tb927.3.4160",2.05739433136168e-11,0.903336745138427,0.202,0.051,1.82840634228112e-07
"Tb927.10.5870",2.08501108910271e-11,1.40828829701996,0.167,0.035,1.85294935488558e-07
"Tb927.11.16030",2.08804606083157e-11,1.17410231172973,0.17,0.037,1.85564653426102e-07
"Tb927.5.1820",2.08907525091932e-11,-1.5321485502572,0.337,0.467,1.856561175492e-07
"Tb927.6.3720",2.15481846506678e-11,1.09712052478504,0.188,0.045,1.91498716990485e-07
"Tb927.7.6810",2.16442560643096e-11,0.802285723280352,0.266,0.083,1.92352503643519e-07
"Tb927.9.12700",2.16604824806243e-11,0.875090033926144,0.22,0.059,1.92496707805308e-07
"Tb927.10.620",2.20360099677846e-11,1.36230796660321,0.156,0.03,1.95834020583701e-07
"Tb927.4.2070",2.23973959957994e-11,0.575965341141878,0.472,0.205,1.99045658214669e-07
"Tb927.11.900",2.2399688769504e-11,1.29653586678964,0.163,0.033,1.99066034094582e-07
"Tb927.11.13520",2.26490057528823e-11,1.02390071687333,0.227,0.064,2.01281714125865e-07
"Tb927.10.13950",2.28485599289232e-11,0.784921062093302,0.301,0.102,2.0305515208834e-07
"Tb927.6.1530",2.33131443995505e-11,0.56647272383756,0.372,0.142,2.07183914278805e-07
"Tb927.11.15370",2.34412342879579e-11,1.15289018066828,0.174,0.038,2.08322249117082e-07
"Tb927.11.6340",2.38236012022724e-11,0.958942698116743,0.227,0.064,2.11720343884595e-07
"Tb927.10.11760",2.39459240588007e-11,-0.726954184058679,0.823,0.801,2.12807427110562e-07
"Tb927.10.2040",2.40733042879052e-11,1.40883019088673,0.121,0.016,2.13939455206614e-07
"Tb927.7.760",2.44701099304759e-11,1.01947633598147,0.163,0.033,2.17465866952139e-07
"Tb927.11.8870",2.48749899895938e-11,1.85875951220497,0.124,0.018,2.2106403603752e-07
"Tb927.6.1740",2.51753846591498e-11,2.75269899717531,0.106,0.011,2.23733643465864e-07
"Tb927.1.3950",2.55857840214464e-11,0.669613128990438,0.429,0.178,2.27380862598594e-07
"Tb927.11.6420",2.68686440840808e-11,0.929913976494058,0.17,0.037,2.38781639975226e-07
"Tb927.10.12370",2.68701345801863e-11,2.45610691502536,0.106,0.011,2.38794886014116e-07
"Tb927.3.5590",2.78692076442425e-11,1.94268939334016,0.128,0.019,2.47673648334383e-07
"Tb927.11.16850",2.79097626385546e-11,2.18340495876035,0.106,0.011,2.48034060568835e-07
"Tb927.8.5420",2.80614589892986e-11,2.24794998418767,0.106,0.011,2.49382186037896e-07
"Tb927.6.3170",2.8647191994289e-11,1.75815822352745,0.16,0.033,2.54587595253247e-07
"Tb927.11.3130",2.97843105290373e-11,2.12986687394802,0.106,0.011,2.64693167671554e-07
"Tb927.4.3910",3.0086592641737e-11,1.6615701391413,0.128,0.019,2.67379548807117e-07
"Tb927.3.690",3.02930903613895e-11,0.915655414641935,0.241,0.073,2.69214694041669e-07
"Tb927.6.820",3.16498612114791e-11,-1.54238828914839,0.319,0.46,2.81272316586415e-07
"Tb927.10.740",3.16604282067355e-11,1.07066054480506,0.209,0.056,2.81366225473258e-07
"Tb927.1.640",3.23217452761792e-11,1.51955048836793,0.128,0.019,2.87243350269404e-07
"Tb927.5.1980",3.26462386871788e-11,0.74583023191817,0.348,0.131,2.90127123212958e-07
"Tb927.10.7320",3.34325723953726e-11,2.1786156419591,0.11,0.013,2.97115270877677e-07
"Tb927.10.12170",3.49736269802292e-11,1.60358637899926,0.16,0.033,3.10810622973297e-07
"Tb927.11.12630",3.51756700875061e-11,1.689880264685,0.131,0.021,3.12606180067667e-07
"Tb927.9.3120",3.64030866760841e-11,1.49391214676857,0.135,0.022,3.23514231290359e-07
"Tb927.6.4780",3.72039052390153e-11,-2.71862296822771,0.117,0.291,3.30631105859129e-07
"Tb927.2.3880",3.74948419795315e-11,0.677558009621973,0.603,0.309,3.33216660672097e-07
"Tb927.1.1600",3.75371486992948e-11,1.71472263149684,0.138,0.024,3.33592640490633e-07
"Tb927.5.1220",3.78505255304787e-11,1.57761609096391,0.142,0.025,3.36377620389365e-07
"Tb927.9.12750",3.79360131197189e-11,1.81470409071093,0.135,0.022,3.37137348594942e-07
"Tb927.10.6990",3.79617144004619e-11,1.19899900679772,0.188,0.046,3.37365755876905e-07
"Tb927.11.16330",3.8903623994632e-11,1.68228176863313,0.135,0.022,3.45736506440294e-07
"Tb927.10.14330",4.10853792467628e-11,1.05505851426608,0.195,0.049,3.65125765365981e-07
"Tb927.11.6540",4.34049764487306e-11,1.52719379747087,0.152,0.03,3.85740025699869e-07
"Tb927.11.16550",4.39505014045428e-11,-0.555739928589036,0.901,0.903,3.90588105982172e-07
"Tb927.10.9750",4.4195139448262e-11,0.763683706799543,0.312,0.111,3.92762204276704e-07
"Tb927.9.7850",4.42876305822257e-11,-4.85612096361389,0.011,0.159,3.9358417298424e-07
"Tb927.9.13610",4.43682315866718e-11,0.998504975838349,0.241,0.073,3.94300474110752e-07
"Tb927.5.3040",4.43825860987131e-11,2.14239012940635,0.113,0.014,3.94428042659263e-07
"Tb927.7.1240",4.48829808546576e-11,1.52673246772615,0.145,0.027,3.98875050855342e-07
"Tb927.10.14170",4.69446726104493e-11,0.85191525457246,0.227,0.065,4.17197305489063e-07
"Tb927.8.2590",4.73870752975878e-11,1.32795625806541,0.163,0.035,4.21128938169663e-07
"Tb927.8.8340",4.84140448485139e-11,1.38528075879964,0.156,0.032,4.30255616568743e-07
"Tb927.3.4140",4.87032593743498e-11,1.33524094510551,0.149,0.029,4.32825866059847e-07
"Tb927.8.6800",4.94042922659062e-11,1.91805856277736,0.113,0.014,4.39055945367108e-07
"Tb927.11.13970",4.95139685839901e-11,1.28494672087334,0.16,0.033,4.4003063880592e-07
"Tb927.9.9630",4.95789558901685e-11,1.32900884550118,0.174,0.04,4.40608180995927e-07
"Tb927.8.5620",4.96128505059183e-11,1.08814976332018,0.181,0.043,4.40909402446096e-07
"Tb927.1.3550",5.06182459174067e-11,-1.62789815021399,0.355,0.476,4.49844351467994e-07
"Tb927.11.13500",5.06903859827716e-11,0.893388623263961,0.223,0.064,4.50485460228891e-07
"Tb927.10.2080",5.08606177793714e-11,1.14659133375791,0.184,0.045,4.51998310205274e-07
"Tb927.11.9930",5.11175042089295e-11,1.2699140637952,0.17,0.038,4.54281259904757e-07
"Tb927.5.1840",5.22639991581353e-11,0.904718856600976,0.227,0.065,4.64470160518349e-07
"Tb927.11.1310",5.25255602399681e-11,1.23987160353587,0.16,0.033,4.66794653852596e-07
"Tb927.1.3130",5.26523107087265e-11,1.12408918438618,0.177,0.041,4.67921085268452e-07
"Tb927.11.3610",5.41144530177608e-11,-4.90092722078674,0.004,0.146,4.8091514396884e-07
"Tb927.11.7400",5.47495400656731e-11,1.22963267761183,0.149,0.029,4.86559162563637e-07
"Tb927.7.6760",5.52480026590206e-11,1.41740827979477,0.152,0.03,4.90988999630716e-07
"Tb927.3.3330",5.66614984821348e-11,0.827551141270075,0.22,0.062,5.03550737010732e-07
"Tb927.10.15300",5.7036841459939e-11,0.549795625644582,0.422,0.172,5.06886410054478e-07
"Tb927.11.14660",5.93422894041386e-11,1.59047552123706,0.117,0.016,5.2737492593458e-07
"Tb927.3.1110",6.1797684021885e-11,-2.8796747723202,0.064,0.236,5.49196017902492e-07
"Tb927.11.3050",6.58544204459812e-11,1.53157824247189,0.117,0.016,5.85248234503435e-07
"Tb927.7.4420",6.60728461099597e-11,0.728720678589373,0.298,0.104,5.87189383379212e-07
"Tb927.8.2160",6.75785814715148e-11,1.89479382423198,0.121,0.018,6.00570853537352e-07
"Tb927.11.4420",6.86686461351032e-11,0.610346385222651,0.348,0.131,6.10258258202662e-07
"Tb927.10.14460",6.95061932979762e-11,1.12486203205365,0.152,0.03,6.17701539839114e-07
"Tb927.10.13680",7.198970362923e-11,1.497324286954,0.124,0.019,6.39772496152967e-07
"Tb927.10.6360",7.66488830682644e-11,2.36548964533563,0.103,0.011,6.81178623827665e-07
"Tb927.11.520",7.7379430055148e-11,1.58311247753826,0.121,0.018,6.876709949001e-07
"Tb927.8.7550",7.75612848542888e-11,1.89042348870585,0.138,0.025,6.89287138500064e-07
"Tb927.5.1970",7.90303657758042e-11,1.10350111706326,0.191,0.049,7.02342860649572e-07
"Tb927.9.4560",7.98901666887835e-11,1.74588597931653,0.124,0.019,7.09983911363219e-07
"Tb927.11.11940",8.46679288598574e-11,1.57010563636661,0.131,0.022,7.52443883777552e-07
"Tb927.11.3400",8.7327115988981e-11,1.79901762289182,0.135,0.024,7.76076079794074e-07
"Tb927.5.3900",8.78002671158907e-11,1.77992181515312,0.131,0.022,7.8028097385892e-07
"Tb927.10.3960",8.83671012471251e-11,0.779147167586723,0.273,0.091,7.85318428783201e-07
"Tb927.10.14180",9.09375317791808e-11,0.760693988324129,0.252,0.08,8.08161844921579e-07
"Tb927.8.1700",9.13840726821249e-11,1.69121256660652,0.128,0.021,8.12130253926044e-07
"Tb927.10.2960",9.15100309868365e-11,1.76607522884882,0.135,0.024,8.13249645380016e-07
"Tb927.9.2650",9.37177157191414e-11,1.14341491666934,0.184,0.046,8.3286933959601e-07
"Tb927.9.12340",9.42642629088823e-11,0.843702268417429,0.241,0.075,8.37726504471237e-07
"Tb927.9.7700",9.43878654823734e-11,1.55399351761938,0.128,0.021,8.38824960541852e-07
"Tb927.7.1210",9.74503640083032e-11,1.70219315322163,0.131,0.022,8.6604138494179e-07
"Tb927.10.8000",9.84372150163645e-11,0.916673354632789,0.199,0.053,8.74811529850432e-07
"Tb927.8.2250",9.90145569801387e-11,-5.12186785219394,0.011,0.154,8.79942367882493e-07
"Tb927.11.10690",9.95441257012621e-11,0.950048339995575,0.184,0.046,8.84648645107116e-07
"Tb927.10.1500",1.02557644081049e-10,1.07456667060666,0.181,0.045,9.11429782948282e-07
"Tb927.7.1230",1.03875590154642e-10,1.23572608162675,0.135,0.024,9.23142369704301e-07
"Tb927.11.9520",1.04686901450251e-10,1.65111386286819,0.138,0.025,9.30352493188382e-07
"Tb927.11.5190",1.06466642116976e-10,0.552884366304823,0.309,0.111,9.46169048493564e-07
"Tb927.7.5330",1.08349590647032e-10,1.72469133075902,0.135,0.024,9.62902812080174e-07
"Tb927.9.5330",1.10151220970606e-10,1.24898116515085,0.128,0.021,9.78913900765778e-07
"Tb927.7.5840",1.11325111788401e-10,1.24595736279523,0.174,0.041,9.89346268463516e-07
"Tb927.10.13670",1.1157275775878e-10,0.825674358164822,0.227,0.067,9.91547098202282e-07
"Tb927.11.5450",1.14483697111877e-10,0.697317183883765,0.23,0.068,1.01741661623325e-06
"Tb927.11.9250",1.16316782155273e-10,1.0351979962822,0.227,0.068,1.03370724301391e-06
"Tb927.10.12120",1.18350259703666e-10,1.49390411679224,0.131,0.022,1.05177875798648e-06
"Tb927.4.1340",1.18855255252248e-10,1.44361644102205,0.142,0.027,1.05626665342673e-06
"Tb927.9.9210",1.19329956863575e-10,-1.44394085867482,0.33,0.467,1.06048532664659e-06
"Tb927.11.12560",1.21613480109045e-10,1.19052208429088,0.156,0.033,1.08077899772908e-06
"Tb927.4.540",1.22622122025537e-10,2.07744783387714,0.11,0.014,1.08974279844094e-06
"Tb927.8.7740",1.22890507229616e-10,-2.14167959178947,0.149,0.322,1.09212793774959e-06
"Tb927.8.3060",1.24495910589011e-10,2.09171287674137,0.11,0.014,1.10639515740454e-06
"Tb927.9.1570",1.26530506303619e-10,1.23458376515802,0.149,0.03,1.12447660952026e-06
"Tb927.6.1140",1.27037885224255e-10,2.33688476407494,0.11,0.014,1.12898568598795e-06
"Tb927.10.9840",1.27706701372312e-10,1.20439026708326,0.163,0.037,1.13492945509573e-06
"Tb927.10.5880",1.28863478059492e-10,0.981015258103775,0.181,0.045,1.14520972951471e-06
"Tb927.2.4420",1.31559745848448e-10,1.23590243507642,0.152,0.032,1.16917146135516e-06
"Tb927.10.11960",1.32137854385986e-10,1.4275620499752,0.145,0.029,1.17430911192826e-06
"Tb927.10.5830",1.34630677038396e-10,1.34786996939954,0.149,0.03,1.19646282684022e-06
"Tb927.11.9360",1.34909232216651e-10,1.37388242938966,0.149,0.03,1.19893834670938e-06
"Tb927.11.5790",1.35654627743861e-10,1.90862607026673,0.11,0.014,1.20556267675969e-06
"Tb927.2.1920",1.37497756323533e-10,-3.01312304318781,0.06,0.225,1.22194256044724e-06
"Tb927.11.1860",1.3897230126431e-10,-2.35381790685672,0.149,0.315,1.23504684133592e-06
"Tb927.9.12490",1.39549242271659e-10,1.1580049425754,0.145,0.029,1.24017411606824e-06
"Tb927.5.1870",1.39799384326945e-10,1.39741774429325,0.142,0.027,1.24239712851356e-06
"Tb927.10.12670",1.3987540665085e-10,0.890648575220204,0.227,0.068,1.2430727389061e-06
"Tb927.6.1560",1.42668909007264e-10,1.79464942398735,0.11,0.014,1.26789859434756e-06
"Tb927.11.6530",1.44883350316975e-10,1.04209459621218,0.206,0.057,1.28757833426695e-06
"Tb927.11.7160",1.45299914863059e-10,2.12373548531501,0.113,0.016,1.291280343388e-06
"Tb927.3.1200",1.50740770748494e-10,1.15114920215967,0.163,0.037,1.33963322964186e-06
"Tb927.8.6290",1.53088032995803e-10,1.62719740531813,0.11,0.014,1.3604933492337e-06
"Tb927.11.7390",1.55272141488571e-10,1.90835064605702,0.113,0.016,1.37990352140893e-06
"Tb927.2.5830",1.56986373511265e-10,1.4821657057693,0.11,0.014,1.39513790139461e-06
"Tb927.2.3780",1.57040756438897e-10,0.846447041880779,0.216,0.062,1.39562120247247e-06
"Tb927.8.4150",1.59098310953074e-10,0.773651157357078,0.174,0.041,1.41390668943997e-06
"Tb927.7.970",1.6042449876667e-10,1.01123797145504,0.163,0.037,1.4256925205394e-06
"Tb927.11.4700",1.62066444945758e-10,1.16237704784267,0.184,0.048,1.44028449623295e-06
"Tb927.10.890",1.73920496481537e-10,1.43682347283253,0.174,0.043,1.54563145223142e-06
"Tb927.1.370",1.77119411740115e-10,-5.84174996405653,0.004,0.139,1.5740602121344e-06
"Tb927.9.13580",1.77263651504988e-10,1.63554334245629,0.113,0.016,1.57534207092482e-06
"Tb927.7.6310",1.78847684412224e-10,0.554421354191972,0.326,0.121,1.58941937137143e-06
"Tb927.3.1130",1.79008606379648e-10,1.73916941305433,0.113,0.016,1.59084948489594e-06
"Tb927.6.2400",1.85249118360587e-10,1.61228179536597,0.113,0.016,1.64630891487054e-06
"Tb927.11.3910",1.87069415175638e-10,1.18383666205154,0.184,0.048,1.66248589266589e-06
"Tb927.11.12640",1.9027623288487e-10,0.564616051077132,0.277,0.094,1.69098488164784e-06
"Tb927.6.3050",1.94997224593478e-10,1.86576366918825,0.117,0.018,1.73294033496224e-06
"Tb927.1.1820",2.00876708777354e-10,0.665742477583215,0.316,0.118,1.78519131090434e-06
"Tb927.11.7870",2.01630504935862e-10,1.66318173156555,0.117,0.018,1.791890297365e-06
"Tb927.11.5310",2.05519148453487e-10,1.75661744533826,0.117,0.018,1.82644867230614e-06
"Tb927.9.11910",2.07491219381193e-10,1.6719937414295,0.117,0.018,1.84397446664066e-06
"Tb927.2.4510",2.08533983214814e-10,0.652900991669704,0.365,0.146,1.85324150883005e-06
"Tb927.8.4520",2.23427107002959e-10,-2.03328214225852,0.191,0.355,1.98559669993529e-06
"Tb927.5.3980",2.25015039099878e-10,1.20980288547243,0.117,0.018,1.99970865248062e-06
"Tb927.6.560",2.25457717108133e-10,1.07536787324872,0.223,0.068,2.00364273193998e-06
"Tb927.3.2470",2.27837017176481e-10,0.662868744501284,0.266,0.089,2.02478757164739e-06
"Tb927.11.5550",2.28384726039065e-10,1.59337657167975,0.124,0.021,2.02965506030917e-06
"Tb927.8.1040",2.39437620221646e-10,1.16621648059943,0.177,0.045,2.12788213090977e-06
"Tb927.10.11420",2.39761399280437e-10,0.939967339592471,0.184,0.048,2.13075955540525e-06
"Tb927.11.14960",2.40537524504395e-10,1.8457858498752,0.131,0.024,2.13765698027056e-06
"Tb927.9.1960",2.42909640056125e-10,1.65254619152578,0.124,0.021,2.15873797117878e-06
"Tb927.10.870",2.44186804044038e-10,1.07485887633085,0.206,0.059,2.17008812753936e-06
"Tb927.11.6550",2.46702779189345e-10,0.971297828304868,0.188,0.049,2.19244759865571e-06
"Tb927.9.12330",2.50221559626306e-10,1.35352763088814,0.124,0.021,2.22371900039898e-06
"Tb927.4.1660",2.5077770297888e-10,0.548453749970421,0.287,0.1,2.22866144637331e-06
"Tb927.8.4220",2.51662143453194e-10,1.02890730630727,0.22,0.067,2.23652146886853e-06
"Tb927.8.6790",2.52854427780019e-10,1.06917369807325,0.188,0.049,2.24711729968102e-06
"Tb927.7.2600",2.56275593298964e-10,1.42061561558057,0.121,0.019,2.2775211976479e-06
"Tb927.1.4050",2.59244705131284e-10,0.631898174519964,0.199,0.054,2.30390769450172e-06
"Tb927.11.16670",2.60201133576871e-10,1.04324434037813,0.184,0.048,2.31240747409765e-06
