"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Tb927.8.6390",1.88838649189592e-11,-0.676477223979953,0.155,0.361,1.68972823294847e-07
"Tb927.9.10820",1.8994157885472e-11,-0.696979283974253,0.083,0.259,1.69959724759203e-07
"Tb927.8.4790",1.90707230524258e-11,-1.93539664825577,0.014,0.144,1.70644829873106e-07
"Tb927.11.13540",1.93756036525242e-11,-1.5142050038989,0.029,0.168,1.73372901482787e-07
"Tb927.8.7090",1.93782313817053e-11,-1.29437486910771,0.052,0.207,1.73396414403499e-07
"Tb927.9.9220",1.97214197231987e-11,-1.64343316494608,0.023,0.16,1.76467263683182e-07
"Tb927.7.7150",1.9953456604248e-11,-1.50303650970507,0.037,0.182,1.78543529694811e-07
"Tb927.3.2680",2.00907631893402e-11,-1.32002108893283,0.04,0.187,1.79772149018216e-07
"Tb927.11.12830",2.0164659418369e-11,-0.959628521321743,0.069,0.237,1.80433372475566e-07
"Tb927.8.6770",2.1049785965186e-11,-0.978538814528483,0.069,0.237,1.88353484816484e-07
"Tb927.9.6410",2.12690272642239e-11,-1.36026675739974,0.04,0.188,1.90315255960275e-07
"Tb927.8.6300",2.15661370809152e-11,-0.530643107710103,0.095,0.277,1.92973794600029e-07
"Tb927.5.3110",2.18088522829273e-11,-2.10525977682387,0.032,0.17,1.95145610227633e-07
"Tb927.11.11270",2.22502927586149e-11,-0.927972264412979,0.066,0.233,1.99095619604086e-07
"Tb927.3.1580",2.22527150183688e-11,-1.41082725068536,0.049,0.202,1.99117293984364e-07
"Tb927.5.1150",2.2263674809133e-11,-0.798331720504324,0.08,0.255,1.99215362192122e-07
"Tb927.11.4520",2.23409672473792e-11,-1.24336973627884,0.049,0.2,1.99906974929549e-07
"Tb11.v5.0489",2.23774103987778e-11,-0.914101671924489,0.074,0.244,2.00233068248264e-07
"Tb927.11.3410",2.25207381551987e-11,-1.43514240922841,0.043,0.191,2.01515565012718e-07
"Tb927.9.4950",2.25273454685123e-11,-1.51236577994836,0.04,0.187,2.01574687252248e-07
"Tb927.9.12800",2.2610952768539e-11,-0.965734777728431,0.066,0.231,2.02322805372887e-07
"Tb927.3.4920",2.27500759240474e-11,-0.798644545792296,0.089,0.262,2.03567679368376e-07
"Tb927.4.4300",2.28707677975629e-11,-1.22969592070061,0.04,0.189,2.04647630252593e-07
"Tb927.3.1140",2.35789789297213e-11,-1.36469397990741,0.049,0.2,2.10984703463146e-07
"Tb927.11.5590",2.37338260587344e-11,-1.86872552894733,0.02,0.154,2.12370275573556e-07
"Tb927.11.4840",2.3822958473869e-11,-0.529106936271705,0.117,0.31,2.1316783242418e-07
"Tb927.8.6870",2.38430504666996e-11,-1.30654505952954,0.052,0.205,2.13347615576028e-07
"Tb927.10.3570",2.40482254999523e-11,-0.841359077015254,0.08,0.252,2.15183521773573e-07
"Tb927.11.13820",2.45294802475589e-11,-2.70077232877591,0.017,0.144,2.19489789255157e-07
"Tb927.11.1230",2.46693011363013e-11,-1.30493275742909,0.043,0.192,2.20740906567624e-07
"Tb927.1.1730",2.47073515820639e-11,-0.794811675544223,0.097,0.277,2.21081381956308e-07
"Tb927.8.3300",2.47980876723648e-11,-0.8143214464234,0.109,0.292,2.2189328849232e-07
"Tb927.10.1730",2.49839989560996e-11,-1.51494924064782,0.034,0.178,2.23556822659179e-07
"Tb927.8.1120",2.5237387853492e-11,-0.956187863366856,0.063,0.227,2.25824146513047e-07
"Tb927.9.11480",2.55252585618721e-11,-0.896255441722315,0.077,0.249,2.28400013611632e-07
"Tb927.3.5330",2.55385443548951e-11,-1.18605564048992,0.06,0.219,2.28518894887602e-07
"Tb927.4.1610",2.55765878496114e-11,-1.00908689202919,0.069,0.234,2.28859308078323e-07
"Tb927.8.750",2.57394234475296e-11,-0.81162604994074,0.057,0.217,2.30316361008495e-07
"Tb927.11.6070",2.58400917498696e-11,-1.53780728797839,0.029,0.169,2.31217140977833e-07
"Tb927.6.4390",2.60478674627268e-11,-0.85069094887427,0.1,0.28,2.3307631805648e-07
"Tb927.11.13010",2.61942893125292e-11,-1.21552942938644,0.034,0.18,2.34386500768511e-07
"Tb927.7.3950",2.62733266698827e-11,-0.918356507601899,0.089,0.264,2.35093727042111e-07
"Tb927.4.5200",2.63144258073523e-11,-0.828038361110678,0.072,0.239,2.35461482124188e-07
"Tb927.6.1580",2.64329407998005e-11,-1.62261004301912,0.032,0.171,2.36521954276615e-07
"Tb927.11.5430",2.64809309636314e-11,-1.47200780546542,0.034,0.176,2.36951370262574e-07
"Tb927.9.8720",2.65132150573566e-11,-0.704872966944552,0.126,0.322,2.37240248333227e-07
"Tb927.7.6660",2.67536311047641e-11,-0.654858946431681,0.155,0.37,2.39391491125429e-07
"Tb927.11.4230",2.68083007740033e-11,-1.04646179664067,0.054,0.208,2.39880675325782e-07
"Tb927.8.4230",2.69193616941177e-11,-0.703312260147989,0.097,0.279,2.40874448438965e-07
"Tb927.11.6360",2.70161545758542e-11,-0.687367946053376,0.135,0.332,2.41740551144744e-07
"Tb927.2.1600",2.70592779936207e-11,-1.84000059385527,0.037,0.179,2.42126419486918e-07
"Tb927.10.5470",2.71112341107826e-11,-1.50349363557827,0.049,0.201,2.42591322823283e-07
"Tb927.11.7070",2.71798491107417e-11,-1.25061562048652,0.06,0.217,2.43205289842917e-07
"Tb927.7.580",2.73028834592733e-11,-0.991524066574057,0.063,0.227,2.44306201193577e-07
"Tb927.10.8910",2.75366057385868e-11,-0.550316985232242,0.181,0.399,2.46397548148875e-07
"Tb927.11.1300",2.75709276351235e-11,-1.01466970767608,0.086,0.253,2.46704660479085e-07
"Tb927.11.3940",2.75854956303727e-11,-1.37949867548105,0.049,0.198,2.46835014900575e-07
"Tb927.7.1890",2.79370737063838e-11,-1.47359852020262,0.04,0.184,2.49980935524722e-07
"Tb927.11.14400",2.79548187980352e-11,-1.87933223456099,0.034,0.175,2.50139718604819e-07
"Tb927.10.11400",2.79631069552974e-11,-1.36728214988527,0.052,0.204,2.50213881036001e-07
"Tb927.11.5470",2.85673829153022e-11,-1.82516377697492,0.026,0.162,2.55620942326124e-07
"Tb927.5.1300",2.86812804397624e-11,-0.589305822144312,0.126,0.319,2.56640097374994e-07
"Tb927.8.4900",2.89411321972641e-11,-2.41705103293931,0.014,0.141,2.58965250901119e-07
"Tb927.6.2090",2.89813919554056e-11,-1.18184993690904,0.072,0.233,2.59325495216969e-07
"Tb927.11.8120",2.92658230218964e-11,-0.836611771522639,0.057,0.217,2.61870584399929e-07
"Tb927.1.2770",2.98080897542099e-11,-1.45567044295517,0.043,0.191,2.6672278712067e-07
"Tb927.4.4720",3.00040797694757e-11,-1.59347747777026,0.037,0.18,2.68476505777269e-07
"Tb927.2.4160",3.12355709411193e-11,-1.92845809152305,0.023,0.156,2.79495888781135e-07
"Tb927.10.13350",3.13080876143734e-11,-1.26203341738657,0.032,0.172,2.80144767973413e-07
"Tb927.7.1510",3.20422014315919e-11,-1.94470281511613,0.026,0.161,2.86713618409885e-07
"Tb927.5.4320",3.24031286092296e-11,-0.939040443182365,0.086,0.254,2.89943194795386e-07
"Tb927.10.10010",3.3042859389862e-11,-1.05499438405802,0.074,0.238,2.95667505820485e-07
"Tb927.7.3910",3.30786760514534e-11,-1.28109885641253,0.052,0.203,2.95987993308405e-07
"Tb927.4.1970",3.3314458064959e-11,-0.846755778638448,0.074,0.241,2.98097770765253e-07
"Tb927.4.4890",3.33375126803839e-11,-1.25976393919127,0.052,0.205,2.98304063464075e-07
"Tb927.7.1540",3.34249846598913e-11,-0.97880453034409,0.06,0.22,2.99086762736707e-07
"Tb927.11.13600",3.4660674458296e-11,-1.0682556645993,0.052,0.206,3.10143715052833e-07
"Tb927.11.11660",3.54148915027736e-11,-0.802005684123162,0.054,0.211,3.16892449166818e-07
"Tb927.6.1590",3.62437652910528e-11,-1.53502613763031,0.046,0.192,3.2430921182434e-07
"Tb927.3.3970",3.63274143817128e-11,-0.531208938079163,0.183,0.403,3.25057703887566e-07
"Tb927.11.16370",3.65452315854463e-11,-1.75097945296489,0.034,0.175,3.27006732226573e-07
"Tb927.8.5290",3.71601924453997e-11,-1.03341556327857,0.077,0.244,3.32509402001436e-07
"Tb927.9.12770",3.72807900471837e-11,-1.25776510685636,0.057,0.21,3.335885093422e-07
"Tb927.10.3000",3.74387098355752e-11,-0.509242638320922,0.158,0.37,3.35001575608726e-07
"Tb927.11.6610",3.79650691241133e-11,-1.65410667904322,0.034,0.175,3.39711438522565e-07
"Tb927.10.3130",3.84391705027755e-11,-0.959539337070412,0.069,0.227,3.43953697658835e-07
"Tb927.11.190",3.85625835905574e-11,-0.957194843810853,0.072,0.239,3.45057997968307e-07
"Tb927.6.1750",3.95528289749731e-11,-0.737422381516113,0.086,0.255,3.5391871366806e-07
"Tb927.11.6780",3.99756959622801e-11,-1.18917649775098,0.06,0.218,3.57702527470483e-07
"Tb927.4.4780",4.02836744163825e-11,-3.14911864760979,0.014,0.137,3.6045831867779e-07
"Tb927.5.2920",4.02940532187744e-11,-1.59863025599343,0.037,0.178,3.60551188201594e-07
"Tb927.2.3180",4.04248439625998e-11,-0.67373361981268,0.143,0.339,3.61721503777343e-07
"Tb927.6.3530",4.07672277968763e-11,-0.930295773199325,0.077,0.247,3.64785154326449e-07
"Tb927.2.4460",4.08151013111017e-11,-0.559772360397609,0.155,0.358,3.65213526531738e-07
"Tb927.7.3810",4.09635116555741e-11,-0.887974987624113,0.097,0.278,3.66541502294077e-07
"Tb927.9.9820",4.21111293733563e-11,-0.841957984171838,0.072,0.239,3.76810385632792e-07
"Tb927.11.12070",4.21166475855184e-11,-1.11970257778387,0.054,0.207,3.76859762595219e-07
"Tb927.8.2090",4.21678722773233e-11,-1.59980157332744,0.029,0.165,3.77318121137489e-07
"Tb927.7.1610",4.21827658268579e-11,-0.922604637168657,0.089,0.262,3.77451388618724e-07
"Tb927.4.1720",4.2458056834123e-11,-1.22400012634494,0.066,0.225,3.79914692551733e-07
"Tb927.11.3750",4.28113909119808e-11,-0.774807554213274,0.083,0.259,3.83076325880404e-07
"Tb927.7.3210",4.28756787022704e-11,-1.80504908973823,0.029,0.166,3.83651573027915e-07
"Tb927.9.10160",4.29650429622359e-11,-1.43129727085137,0.029,0.168,3.84451204426087e-07
"Tb927.6.4670",4.33871261948013e-11,-0.516672388905049,0.232,0.462,3.88228005191082e-07
"Tb927.10.14320",4.36022224188549e-11,-0.792725557955716,0.103,0.284,3.90152686203913e-07
"Tb927.3.3880",4.44530904597151e-11,-0.911155706482295,0.08,0.244,3.9776625343353e-07
"Tb927.10.14930",4.48543365236663e-11,0.939477283887399,0.593,0.571,4.01356603213766e-07
"Tb927.11.15820",4.56660554363219e-11,-0.627088741171904,0.092,0.272,4.08619864044208e-07
"Tb927.11.15855",4.68961431759895e-11,-1.1276002406254,0.052,0.203,4.19626689138754e-07
"Tb927.1.4490",4.69725233249864e-11,-0.519344303896351,0.138,0.333,4.20310138711978e-07
"Tb927.9.6910",4.71202483172751e-11,-1.15864981065266,0.054,0.208,4.21631981942977e-07
"Tb927.10.11830",4.71791143653893e-11,-1.31579656648972,0.04,0.184,4.22158715341504e-07
"Tb927.9.12100",4.7749849028831e-11,-0.961079163710161,0.052,0.204,4.2726564910998e-07
"Tb927.8.1070",4.82083479136113e-11,-1.03863155866958,0.054,0.209,4.31368297130993e-07
"Tb927.11.9960",4.88293300321562e-11,-1.18562558981719,0.066,0.224,4.36924845127734e-07
"Tb927.11.1610",4.88472058584072e-11,-1.10275808330686,0.052,0.202,4.37084798021028e-07
"Tb927.10.4600",4.91067351787042e-11,-1.39819594211654,0.046,0.192,4.39407066379045e-07
"Tb927.11.1160",4.93016047278408e-11,-0.757391036006697,0.089,0.257,4.41150759104719e-07
"Tb927.10.11850",4.97368871129852e-11,-1.71844165920365,0.023,0.156,4.45045665886992e-07
"Tb927.4.5180",5.11328398866379e-11,-1.25824875682443,0.049,0.2,4.57536651305636e-07
"Tb927.1.3200",5.22192040687776e-11,-1.30900120395741,0.057,0.211,4.67257438007422e-07
"Tb927.9.12720",5.23036395329142e-11,-0.928067217136824,0.049,0.198,4.68012966540516e-07
"Tb927.10.15670",5.25606625027504e-11,-0.648978391418837,0.12,0.31,4.70312808074611e-07
"Tb927.8.1270",5.27223687788009e-11,-0.860489970480103,0.086,0.257,4.7175975583271e-07
"Tb927.11.5940",5.38838544996127e-11,1.67264900911497,0.304,0.195,4.82152730062535e-07
"Tb927.11.15310",5.50173052008958e-11,-1.24118944725083,0.043,0.187,4.92294846937616e-07
"Tb927.6.3170",5.5914667982058e-11,-0.760921187474456,0.066,0.225,5.00324449103455e-07
"Tb927.10.14410",5.67092694269339e-11,-0.700496322087272,0.115,0.302,5.07434542832204e-07
"Tb11.v5.0213",5.77503104992672e-11,2.53698332822734,0.135,0.053,5.16749778347443e-07
"Tb927.2.3730",5.80731097681448e-11,-1.69723114535219,0.032,0.167,5.19638186205359e-07
"Tb927.7.3490",5.86702006981488e-11,-1.39656735658187,0.034,0.172,5.24980955847036e-07
"Tb927.11.870",5.9424561269768e-11,-0.705991868472391,0.092,0.262,5.31730974241884e-07
"Tb927.3.1955",5.98218844213276e-11,-0.717535485194059,0.126,0.318,5.35286221802039e-07
"Tb927.11.10210",6.14228477321869e-11,-0.81682970962835,0.089,0.263,5.49611641507608e-07
"Tb927.5.2590",6.14899244781049e-11,-2.2820121891368,0.014,0.138,5.50211844230083e-07
"Tb927.7.1450",6.17269251706079e-11,-1.16968305453253,0.037,0.178,5.52332526426599e-07
"Tb927.10.9070",6.20793467248657e-11,-1.17501097068721,0.046,0.195,5.55485994494098e-07
"Tb927.3.4220",6.23673129690661e-11,-0.684340684615779,0.092,0.265,5.58062716447203e-07
"Tb927.11.1280",6.25150750460968e-11,1.89521414771721,0.332,0.232,5.59384891512474e-07
"Tb927.9.4940",6.33052048248855e-11,-3.7178454456596,0.003,0.116,5.66454972773075e-07
"Tb927.7.5260",6.42917477738642e-11,-1.07831171728466,0.069,0.228,5.75282559080537e-07
"Tb927.4.800",6.54812647991777e-11,-0.789782717531811,0.08,0.252,5.85926357423042e-07
"Tb927.7.2810",6.56633057103717e-11,-1.22964521536632,0.057,0.207,5.87555259496406e-07
"Tb927.6.3250",6.72349182396187e-11,-1.24603279845908,0.052,0.201,6.01618048408108e-07
"Tb927.11.4850",6.76573858711459e-11,-1.02746450994724,0.072,0.231,6.05398288775014e-07
"Tb927.5.3940",6.90129861158324e-11,-0.903147562436417,0.069,0.228,6.17528199764469e-07
"Tb927.3.1670",6.98360390258068e-11,-0.547501243919053,0.112,0.3,6.2489287720292e-07
"Tb927.1.4760",6.98712953339307e-11,-1.07847921637225,0.066,0.223,6.25208350648012e-07
"Tb927.8.4830",7.05362092912739e-11,-2.16739770681536,0.02,0.148,6.31158000738319e-07
"Tb927.7.5480",7.08259209692945e-11,-0.871073539931474,0.08,0.245,6.33750340833248e-07
"Tb927.6.1200",7.13075606394126e-11,-0.9186230376182,0.077,0.242,6.38060052601464e-07
"Tb927.9.6380",7.19667122227309e-11,-1.03148068034281,0.06,0.216,6.43958140968996e-07
"Tb927.6.1130",7.32155211488345e-11,-1.09161531574517,0.066,0.224,6.55132483239771e-07
"Tb927.10.2750",7.34956929428925e-11,-0.995047632096441,0.054,0.208,6.57639460453002e-07
"Tb927.7.2620",7.41702410100301e-11,-1.03707145786126,0.077,0.239,6.63675316557749e-07
"Tb927.10.13610",7.55287011468059e-11,-2.0769806740214,0.029,0.161,6.75830817861619e-07
"Tb927.8.1560",7.72379776594259e-11,-0.712628692718775,0.069,0.232,6.91125424096543e-07
"Tb927.11.8010",7.77684282625943e-11,-1.56050032055245,0.026,0.159,6.95871896093694e-07
"Tb927.8.1030",7.88111869319303e-11,-1.24357093710954,0.049,0.198,7.05202500666912e-07
"Tb927.11.11435",7.89291979600261e-11,-0.658608044394744,0.129,0.32,7.06258463346313e-07
"Tb927.11.5200",7.91319154356103e-11,-1.56561504802543,0.04,0.18,7.08072379317841e-07
"Tb927.8.2590",7.9170133211418e-11,-1.10431071516041,0.06,0.214,7.08414351975768e-07
"Tb927.11.5180",7.9980471500648e-11,-0.613249104184431,0.186,0.405,7.15665258987798e-07
"Tb927.6.3820",8.08761410848069e-11,-0.656906641581266,0.117,0.301,7.23679710426852e-07
"Tb927.10.9050",8.20773636429171e-11,-0.70377946415281,0.077,0.244,7.34428249876823e-07
"Tb927.9.3340",8.32987309096963e-11,-1.00821224348378,0.06,0.218,7.45357044179963e-07
"Tb927.8.3270",8.33115164120179e-11,-1.17907209355166,0.052,0.198,7.45471448854736e-07
"Tb927.3.5610",8.40849765419604e-11,-1.14519225072677,0.057,0.206,7.52392370097462e-07
"Tb927.3.2020",8.51092581588729e-11,-1.90553077331484,0.032,0.164,7.61557642005595e-07
"Tb927.7.190",8.73618045070007e-11,-0.645881084523249,0.16,0.365,7.81713426728642e-07
"Tb927.3.740",8.77958648331308e-11,0.590843039016092,0.742,0.829,7.85597398526855e-07
"Tb927.4.3960",8.81326420908601e-11,-0.917561975880659,0.074,0.237,7.88610881429016e-07
"Tb11.v5.0204",8.99129720387174e-11,-2.02855622255281,0.017,0.142,8.04541273802443e-07
"Tb927.11.1660",9.01704914718372e-11,-1.21585699937267,0.046,0.191,8.0684555769e-07
"Tb927.8.5420",9.02334174019402e-11,-1.06896808623488,0.066,0.223,8.07408618912561e-07
"Tb927.11.9230",9.12868422082887e-11,-1.10510883448334,0.063,0.219,8.16834664079767e-07
"Tb927.11.2465",9.17549818458744e-11,-0.605176570291136,0.115,0.296,8.21023577556884e-07
"Tb927.9.15060",9.44949929409204e-11,-2.31589456623467,0.014,0.136,8.45541196835356e-07
"Tb927.11.6800",9.45117866661958e-11,-1.63346665701634,0.02,0.147,8.4569146708912e-07
"Tb927.7.4380",9.46015194540851e-11,-1.00799303990286,0.063,0.219,8.46494396075154e-07
"Tb927.6.3890",9.47415856383117e-11,-0.798240352378534,0.123,0.304,8.47747708291614e-07
"Tb927.10.5000",9.50011979144756e-11,-0.671174541725228,0.135,0.332,8.50070718938728e-07
"Tb927.11.1770",9.56374287130508e-11,-0.663780823837388,0.086,0.258,8.55763712124378e-07
"Tb927.5.1140",9.61935417123554e-11,-0.501086339935246,0.178,0.398,8.60739811242156e-07
"Tb927.9.12890",9.63359122121996e-11,-1.23144930250507,0.034,0.173,8.62013742474762e-07
"Tb927.7.2360",9.84885647664642e-11,-0.513309837474874,0.246,0.484,8.81275677530322e-07
"Tb927.8.5770",9.89000251819329e-11,-1.04917939799817,0.057,0.208,8.84957425327935e-07
"Tb927.2.3000",9.96164868494511e-11,-1.36229310996913,0.037,0.175,8.91368324328888e-07
"Tb927.8.3660",9.98279623322283e-11,-0.6573835785849,0.117,0.301,8.93260606948779e-07
"Tb927.2.4830",1.01193417271519e-10,-0.622243922347214,0.106,0.287,9.05478697745548e-07
"Tb927.3.5500",1.01744648048463e-10,-0.992243597145497,0.097,0.266,9.1041111073765e-07
"Tb927.5.1830",1.03148618615791e-10,-1.12602023681975,0.052,0.199,9.22973839374095e-07
"Tb927.6.2440",1.03562731674661e-10,-0.981947563230693,0.066,0.22,9.26679323024864e-07
"Tb927.9.10960",1.0362072440395e-10,-0.875072111521864,0.066,0.226,9.27198241966548e-07
"Tb927.11.3700",1.03930920160327e-10,-0.55833726694423,0.163,0.364,9.29973873594608e-07
"Tb927.11.11950",1.04288122631867e-10,-0.910578079537607,0.054,0.207,9.33170121309946e-07
"Tb927.7.2560",1.04654666053901e-10,-1.00902114102143,0.063,0.217,9.36449951850306e-07
"Tb927.10.6700",1.06285281168209e-10,-1.41964092095846,0.032,0.166,9.51040695893131e-07
"Tb927.10.4060",1.09690928866935e-10,-0.702911979551313,0.109,0.287,9.81514431501334e-07
"Tb927.11.9360",1.10594958727643e-10,-0.507337188468004,0.109,0.293,9.8960369069495e-07
"Tb927.9.3280",1.11894245408625e-10,-0.900030507831152,0.092,0.258,1.00122970791638e-06
"Tb927.10.12050",1.12550771229678e-10,-0.957294994950616,0.057,0.211,1.00710430096316e-06
"Tb927.7.1620",1.13312119078732e-10,-2.15019603847807,0.02,0.146,1.01391684151649e-06
"Tb927.3.5300",1.13354109351511e-10,-1.03484293206525,0.063,0.217,1.01429257047732e-06
"Tb927.10.3800",1.14118393203954e-10,-1.45906233382982,0.04,0.179,1.02113138238898e-06
"Tb927.3.4130",1.15120572279949e-10,-0.843439830268427,0.08,0.248,1.03009888076098e-06
"Tb927.7.2490",1.15391365076867e-10,-1.26932434326577,0.06,0.21,1.03252193470781e-06
"Tb927.10.8620",1.15977165654563e-10,-1.44993517274468,0.046,0.188,1.03776367827703e-06
"Tb927.10.8090",1.18740918825773e-10,-1.27876898781641,0.052,0.199,1.06249374165302e-06
"Tb927.3.2770",1.19016008925859e-10,-0.643662348032532,0.095,0.263,1.06495524786859e-06
"Tb927.7.5890",1.20096091399944e-10,-1.02253564901316,0.054,0.203,1.0746198258467e-06
"Tb927.11.2540",1.20319486736863e-10,-0.559881971542926,0.198,0.418,1.07661876732145e-06
"Tb927.1.2880",1.22192057097333e-10,1.39689520621039,0.401,0.323,1.09337452690694e-06
"Tb927.10.1600",1.22462502543278e-10,-3.3699580386223,0.009,0.123,1.09579447275725e-06
"Tb927.8.2680",1.22872567984185e-10,-0.799726027360339,0.083,0.251,1.09946373832248e-06
"Tb927.4.3690",1.25673421708345e-10,-0.771063226984805,0.117,0.295,1.12452577744627e-06
"Tb927.7.3200",1.28704810227564e-10,-0.608093197768119,0.126,0.316,1.15165064191624e-06
"Tb927.10.4070",1.30052200560775e-10,-1.66149389258178,0.034,0.17,1.16370709061781e-06
"Tb927.10.4010",1.30394423469169e-10,-0.740111817315453,0.08,0.247,1.16676930120212e-06
"Tb927.7.930",1.30713523444564e-10,-0.87814105049508,0.095,0.266,1.16962460778196e-06
"Tb927.11.16130",1.31380617764396e-10,0.897894937314609,0.636,0.667,1.17559376775581e-06
"Tb927.9.10440",1.31857066499129e-10,-0.876707673837088,0.103,0.274,1.17985703103421e-06
"Tb927.10.3820",1.32205727269639e-10,-0.525203032821004,0.135,0.332,1.18297684760873e-06
"Tb927.11.4650",1.3235421682898e-10,-1.49070814190476,0.034,0.169,1.18430553218571e-06
"Tb927.11.11280",1.33296557113356e-10,-0.619522092353852,0.14,0.337,1.19273759305031e-06
"Tb927.11.170",1.34956410510734e-10,-1.26703761400285,0.046,0.189,1.20758996125004e-06
"Tb927.4.3560",1.35046033291493e-10,-1.01387511884488,0.072,0.231,1.20839190589228e-06
"Tb927.11.10510",1.35143139288236e-10,-0.880891036393529,0.072,0.231,1.20926081035114e-06
"Tb927.10.15810",1.35341573360309e-10,-1.67941751526037,0.026,0.155,1.21103639842804e-06
"Tb927.9.15450",1.35649806354369e-10,-0.808350559839542,0.106,0.28,1.21379446725889e-06
"Tb927.7.2340",1.36963152348167e-10,0.87603015247648,0.633,0.69,1.2255462872114e-06
"Tb927.8.2290",1.3706150112836e-10,-1.47284309606549,0.037,0.176,1.22642631209657e-06
"Tb927.10.8410",1.37551542447063e-10,-0.686254668409822,0.123,0.307,1.23081120181632e-06
"Tb927.5.2470",1.39487221518503e-10,-0.681277137086809,0.057,0.204,1.24813165814757e-06
"Tb927.11.8800",1.40048322880207e-10,-1.30595251328131,0.04,0.181,1.25315239313209e-06
"Tb927.8.6930",1.41144347011064e-10,-1.20564289981907,0.049,0.193,1.262959617055e-06
"Tb927.7.3430",1.42241211903707e-10,-2.24711106421402,0.017,0.139,1.27277436411437e-06
"Tb927.4.1480",1.42676866076119e-10,-1.0301045434261,0.057,0.204,1.27667259764911e-06
"Tb927.8.6260",1.43590465395962e-10,-1.07009817257812,0.054,0.204,1.28484748436307e-06
"Tb927.9.11810",1.43622060786333e-10,-1.5669785531683,0.04,0.177,1.28513019991611e-06
"Tb927.10.3380",1.45082841617455e-10,1.6206267321698,0.318,0.222,1.29820126679299e-06
"Tb927.11.4730",1.45825541947946e-10,-1.89842772264156,0.02,0.145,1.30484694935022e-06
"Tb927.11.2010",1.46477671314806e-10,-0.969328704074984,0.049,0.193,1.31068220292488e-06
"Tb927.11.14960",1.47759012738181e-10,-0.764524561727089,0.095,0.265,1.32214764598125e-06
"Tb927.7.4370",1.48906897362275e-10,-1.32844725017125,0.052,0.196,1.33241891759763e-06
"Tb927.11.13310",1.49005313593991e-10,-0.85150683090468,0.057,0.212,1.33329954603903e-06
"Tb927.4.3470",1.49824555765211e-10,-1.17650236425214,0.052,0.198,1.34063012498711e-06
"Tb927.11.11810",1.49900871195393e-10,-1.12938846016894,0.066,0.218,1.34131299545638e-06
"Tb927.11.9070",1.50111982075105e-10,-0.805932123109481,0.063,0.219,1.34320201560804e-06
"Tb927.7.5350",1.52524940362217e-10,-0.844216601072891,0.083,0.245,1.36479316636112e-06
"Tb927.7.3070",1.54850738133784e-10,-0.614804874364104,0.138,0.335,1.3856044048211e-06
"Tb927.3.5430",1.58345550330266e-10,-0.690470427694548,0.112,0.294,1.41687598435522e-06
"Tb927.8.6650",1.59169144425867e-10,1.33633847887763,0.418,0.347,1.42424550432265e-06
"Tb927.8.3340",1.60657374257586e-10,-0.627362689117774,0.109,0.286,1.43756218485688e-06
"Tb927.5.3570",1.63715960041888e-10,-1.33376993203952,0.034,0.169,1.46493041045481e-06
"Tb927.4.1850",1.64349077391934e-10,-0.640995476401489,0.129,0.317,1.47059554450302e-06
"Tb927.8.6980",1.67607201681063e-10,-1.0549720837154,0.049,0.189,1.49974924064215e-06
"Tb927.11.220",1.68372140019794e-10,-2.38877869786429,0.011,0.129,1.50659390889711e-06
"Tb927.6.4680",1.68544210068689e-10,-1.59307355843194,0.026,0.153,1.50813359169463e-06
"Tb927.1.1010",1.68795603239151e-10,-1.29527658980089,0.034,0.169,1.51038305778393e-06
"Tb927.3.1930",1.69514433307712e-10,-0.925851268816527,0.08,0.242,1.5168151492374e-06
"Tb927.2.4240",1.69666277560061e-10,-0.667202811769958,0.123,0.303,1.51817385160742e-06
"Tb927.10.5390",1.7083702000376e-10,-0.698718801064166,0.109,0.29,1.52864965499364e-06
"Tb927.8.2980",1.71608380895636e-10,-2.39567067264729,0.02,0.142,1.53555179225415e-06
"Tb927.11.960",1.72212427475241e-10,-1.41062346242534,0.04,0.175,1.54095680104846e-06
"Tb927.3.990",1.72403320435838e-10,-0.794232665828134,0.077,0.232,1.54266491125988e-06
"Tb927.11.15430",1.73305359155363e-10,-0.986672017027735,0.072,0.233,1.55073635372219e-06
"Tb927.11.16240",1.74343181635148e-10,-1.13739878506325,0.06,0.21,1.56002278927131e-06
"Tb927.11.3020",1.74462857268908e-10,-1.26093530702605,0.032,0.165,1.56109364684219e-06
"Tb927.11.15580",1.76808658853823e-10,-0.766927222131365,0.074,0.236,1.58208387942401e-06
"Tb927.10.7920",1.77579033435044e-10,-2.14625827936756,0.02,0.144,1.58897719117677e-06
"Tb927.7.2460",1.77627480576083e-10,-1.41648161544945,0.043,0.18,1.58941069619479e-06
"Tb927.3.1150",1.81653108382295e-10,-0.720644535184304,0.069,0.226,1.62543201380477e-06
"Tb927.11.1460",1.84932715302939e-10,-1.17552525385711,0.06,0.206,1.6547779365307e-06
"Tb927.10.6410",1.85904965922775e-10,-0.799904088077861,0.103,0.275,1.66347763507699e-06
"Tb927.9.11900",1.87255725031492e-10,-1.15496502764109,0.054,0.202,1.67556422758179e-06
"Tb927.11.14470",1.8831484055605e-10,-1.45197945398791,0.046,0.185,1.68504119329553e-06
"Tb927.10.2470",1.88863729215624e-10,-0.829013460398132,0.074,0.234,1.6899526490214e-06
"Tb927.11.10550",1.89396135742178e-10,-1.2425795841974,0.052,0.195,1.694716622621e-06
