"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Tb927.1.3850",5.08944188858167e-16,-0.539463011629889,0.262,0.607,4.55403260190287e-12
"Tb927.9.10280",5.11201455510979e-16,2.22616728895978,0.418,0.281,4.57423062391224e-12
"Tb927.11.4620",5.40465842415788e-16,1.39262655655943,0.564,0.497,4.83608835793647e-12
"Tb927.9.15090",5.40476331525417e-16,-1.40740396429918,0.06,0.301,4.83618221448943e-12
"Tb927.9.13280",5.89627429651615e-16,-1.64317888951949,0.053,0.288,5.27598624052265e-12
"Tb927.9.4130",6.35673099812477e-16,1.46303214440759,0.571,0.524,5.68800289712204e-12
"Tb927.11.15850",6.89342599303872e-16,-0.755085115253372,0.149,0.447,6.16823757857105e-12
"Tb927.10.11170",7.01662884265165e-16,-1.77771843075259,0.046,0.277,6.2784794884047e-12
"Tb927.10.200",9.23266248950858e-16,-1.9623480806996,0.046,0.269,8.26138639561228e-12
"Tb927.11.1250",9.29236946654597e-16,-1.47257433983325,0.064,0.303,8.31481219866533e-12
"Tb927.10.8910",9.7164415857376e-16,-0.999149393276213,0.121,0.399,8.69427193091801e-12
"Tb927.4.590",9.8517949023862e-16,-0.831439277275134,0.156,0.46,8.81538607865517e-12
"Tb927.8.7620",9.85409735522514e-16,-3.18577557233512,0.014,0.217,8.81744631345545e-12
"Tb927.4.2050",1.00420362871571e-15,-0.656847656916327,0.177,0.488,8.98561406974819e-12
"Tb927.11.16480",1.09427239439149e-15,-0.783507386328726,0.117,0.396,9.79154938501508e-12
"Tb927.8.1420",1.11041903560742e-15,-1.99642881618621,0.035,0.255,9.93602953061523e-12
"Tb927.3.5060",1.1293181060146e-15,-1.06468871720173,0.124,0.401,1.01051384126186e-11
"Tb927.1.2985",1.18025275254139e-15,-1.62767865187413,0.053,0.286,1.05609016297403e-11
"Tb927.9.12200",1.42385120143606e-15,-0.574275488415816,0.273,0.614,1.27406205504499e-11
"Tb927.4.3550",1.47188384304579e-15,-0.697219370364235,0.227,0.559,1.31704166275738e-11
"Tb927.3.2930",1.47540222588142e-15,1.79417816947297,0.489,0.376,1.3201899117187e-11
"Tb927.8.2210",1.50777496305624e-15,-0.938523519109579,0.099,0.359,1.34915703694272e-11
"Tb927.8.6033",1.5121885133904e-15,-0.849424442755873,0.142,0.424,1.35310628178173e-11
"Tb927.5.910",1.55460011080496e-15,-0.983456153075118,0.099,0.36,1.39105617914827e-11
"Tb927.11.3750",1.58028568866943e-15,-1.80076446816818,0.039,0.259,1.4140396342214e-11
"Tb927.11.4900",1.64765368866852e-15,1.13576731799932,0.642,0.664,1.47432052062059e-11
"Tb927.10.10610",1.67943944610135e-15,-1.13103746171404,0.11,0.375,1.50276241637149e-11
"Tb927.8.3770",1.67970489499846e-15,-0.580904542261635,0.337,0.699,1.50299994004462e-11
"Tb927.11.10480",1.72576143099774e-15,-1.02460481636877,0.106,0.378,1.54421132845678e-11
"Tb927.11.1990",1.90214408887426e-15,-2.67215575539343,0.025,0.233,1.70203853072469e-11
"Tb927.8.3790",1.93897487368121e-15,-2.3963920433631,0.032,0.246,1.73499471696995e-11
"Tb927.4.3670",2.05150979040987e-15,-1.63094851729147,0.046,0.271,1.83569096045875e-11
"Tb927.10.14090",2.13203739205411e-15,-0.696106748255196,0.213,0.529,1.90774705841001e-11
"Tb927.2.5030",2.15215866811606e-15,-0.963009985673114,0.067,0.311,1.92575157623025e-11
"Tb927.10.3560",2.23945294288886e-15,-0.618468119555596,0.167,0.466,2.00386249329695e-11
"Tb927.10.10580",2.39767717589898e-15,-2.2036867442699,0.035,0.248,2.14544153699441e-11
"Tb927.3.1410",2.4988494459374e-15,-0.953077745201888,0.135,0.401,2.23597048422478e-11
"Tb927.8.2570",2.67705975095744e-15,-0.902439119318398,0.121,0.391,2.39543306515672e-11
"Tb927.4.1140",2.69833120797237e-15,-1.1888416592495,0.082,0.325,2.41446676489368e-11
"Tb927.2.5060",2.86527178362794e-15,-0.886407428061348,0.152,0.435,2.56384519199028e-11
"Tb927.8.2550",3.18414245554879e-15,-0.872039816581284,0.348,0.649,2.84917066922505e-11
"Tb927.11.14170",3.23895188581653e-15,-1.14847747709383,0.078,0.32,2.89821414742863e-11
"Tb927.2.6000",3.67309245758041e-15,1.58018026036466,0.535,0.459,3.28668313104295e-11
"Tb927.4.2320",3.69872904815273e-15,-1.13895672698394,0.099,0.352,3.30962275228707e-11
"Tb927.4.360",3.70025434851858e-15,-0.938045692672773,0.131,0.403,3.31098759105442e-11
"Tb927.2.5280",3.78418003735837e-15,-0.73684287992551,0.181,0.48,3.38608429742827e-11
"Tb927.6.410",3.80611554030675e-15,-1.24978515302586,0.082,0.324,3.40571218546648e-11
"Tb927.5.2010",4.25029965675914e-15,2.41213685922988,0.298,0.154,3.80316813286808e-11
"Tb927.3.5050",4.62640431693465e-15,0.894280034706811,0.791,0.906,4.13970658279312e-11
"Tb927.4.4210",4.8814820737188e-15,-1.60355181553017,0.046,0.268,4.36795015956358e-11
"Tb927.4.3850",5.34198122149651e-15,-0.901724951700491,0.092,0.344,4.78000479699508e-11
"Tb927.10.1080",5.38255054527627e-15,-0.798391841679276,0.16,0.447,4.8163062279132e-11
"Tb927.3.4380",5.46709405125628e-15,-1.85286548102726,0.043,0.256,4.89195575706412e-11
"Tb927.3.2050",5.48409507608388e-15,-1.13842814199674,0.117,0.369,4.90716827407985e-11
"Tb927.11.15750",5.67582281486366e-15,-1.37850624279434,0.071,0.304,5.07872625474e-11
"Tb927.7.210",6.06240138230395e-15,-0.637636311494543,0.206,0.522,5.42463675688557e-11
"Tb927.9.12090",6.33208788551922e-15,-1.535610850034,0.064,0.295,5.6659522399626e-11
"Tb927.11.2950",6.38469391139468e-15,-0.963210425148604,0.092,0.337,5.71302411191596e-11
"Tb927.5.1460",6.75686304827358e-15,-0.780583340858731,0.156,0.448,6.0460410555952e-11
"Tb927.5.980",7.19532402834153e-15,-1.02115200451337,0.053,0.277,6.43837594056e-11
"Tb927.7.180",7.53764188438245e-15,2.99906173800807,0.156,0.05,6.74468195814542e-11
"Tb927.2.480",7.7770879447588e-15,1.81437880562852,0.436,0.315,6.95893829297018e-11
"Tb927.4.720",8.40277945347794e-15,-0.979808393973399,0.117,0.377,7.51880705497206e-11
"Tb927.11.5090",8.47957443775621e-15,2.15314439912694,0.362,0.221,7.58752320690426e-11
"Tb927.10.7020",8.56032761242767e-15,-1.30761935728165,0.11,0.36,7.65978114760028e-11
"Tb927.7.5340",8.83996723032603e-15,1.33611411804238,0.567,0.517,7.91000267769573e-11
"Tb11.v5.0439",9.75469622898638e-15,-1.31488123391622,0.078,0.317,8.72850218569702e-11
"Tb927.11.4770",9.86105463959105e-15,-2.0281209082382,0.039,0.248,8.82367169150607e-11
"Tb927.11.1860",1.04940387487623e-14,-0.94366532481723,0.149,0.408,9.39006587239253e-11
"Tb927.11.6160",1.15567016130928e-14,-0.788127286126593,0.124,0.392,1.03409366033954e-10
"Tb927.11.4130",1.17674090847141e-14,-1.01114295224009,0.138,0.404,1.05294776490022e-10
"Tb927.6.2360",1.19519654558311e-14,-1.25219555115724,0.074,0.313,1.06946186898777e-10
"Tb927.8.2740",1.23965038548175e-14,-0.733988593393243,0.163,0.45,1.10923916492907e-10
"Tb927.7.4340",1.25725557053165e-14,-0.930488370847771,0.099,0.353,1.12499228451172e-10
"Tb927.8.6940",1.27649447205343e-14,-0.886454988905017,0.106,0.365,1.14220725359341e-10
"Tb927.10.13960",1.55215106691441e-14,-1.18019865858726,0.071,0.307,1.38886477467501e-10
"Tb927.11.14595",1.55261034012409e-14,3.12113369010466,0.145,0.045,1.38927573234303e-10
"Tb927.6.4200",1.56869270431645e-14,-1.46906440367867,0.053,0.27,1.40366623182236e-10
"Tb927.10.8200",1.57954328339611e-14,-0.657369104667918,0.163,0.449,1.41337532998284e-10
"Tb927.1.1700",1.60134613793468e-14,-1.00939662421999,0.096,0.344,1.43288452422396e-10
"Tb927.9.8100",1.61746748541539e-14,-1.33086012403161,0.067,0.295,1.44730990594969e-10
"Tb927.11.2120",1.64503237046223e-14,-1.2823935644111,0.085,0.319,1.4719749650896e-10
"Tb927.9.15400",1.7248233034605e-14,-1.02749643179568,0.089,0.327,1.54337189193645e-10
"Tb11.v5.0261",1.84302958853032e-14,-2.71064432235497,0.028,0.224,1.64914287581693e-10
"Tb927.4.4750",1.84345803613866e-14,-2.42334000135588,0.021,0.217,1.64952625073688e-10
"Tb927.7.4110",1.87147941355416e-14,2.51702872412417,0.238,0.105,1.67459977924826e-10
"Tb927.11.13380",1.9105353559785e-14,-0.791145761497489,0.135,0.403,1.70954703652956e-10
"Tb11.0390",2.00657588738961e-14,-0.65252844020994,0.22,0.532,1.79548410403622e-10
"Tb927.2.4930",2.07599723293626e-14,-0.794208831457055,0.167,0.45,1.85760232403136e-10
"Tb927.8.7640",2.20862273147777e-14,-0.551242514053308,0.238,0.556,1.97627562012631e-10
"Tb927.10.11380",2.25452975377131e-14,-1.73606469867224,0.053,0.269,2.01735322367457e-10
"Tb927.8.3620",2.34476756452294e-14,-1.06969636022374,0.082,0.32,2.09809801673512e-10
"Tb927.8.7430",2.37523204213929e-14,-0.56272887862452,0.223,0.526,2.12535763130623e-10
"Tb927.10.6960",2.46945005246659e-14,-1.04465661427596,0.078,0.307,2.2096639069471e-10
"Tb927.4.3310",2.50284409677857e-14,-1.42516937703195,0.064,0.285,2.23954489779747e-10
"Tb927.10.9960",2.50329359501371e-14,-3.05119893554708,0.014,0.201,2.23994710881826e-10
"Tb927.2.4400",2.55791602945388e-14,-0.825844905602294,0.099,0.353,2.28882326315533e-10
"Tb927.11.3840",2.61203948783416e-14,-0.899357867387714,0.103,0.351,2.33725293371401e-10
"Tb927.7.1340",2.76845740397324e-14,-1.25517561944074,0.057,0.276,2.47721568507526e-10
"Tb927.6.950",2.84639301158234e-14,-0.538114369559992,0.266,0.592,2.54695246676388e-10
"Tb927.7.4290",2.93281070202836e-14,-0.696508847398359,0.138,0.408,2.62427901617497e-10
"Tb927.1.1540",2.94302048047241e-14,-1.55411515531821,0.057,0.274,2.63341472592671e-10
"Tb927.4.1630",3.01670695034163e-14,-0.925016486695943,0.099,0.351,2.69934937916569e-10
"Tb927.8.5450",3.18140379525945e-14,-0.937066507376496,0.11,0.358,2.84672011599815e-10
"Tb927.6.2110",3.18342712666404e-14,-0.550013081588183,0.241,0.562,2.84853059293898e-10
"Tb927.3.5540",3.25605119055538e-14,-1.5478832118445,0.05,0.261,2.91351460530896e-10
"Tb11.v5.0501",3.50376422517285e-14,-2.09706438830035,0.021,0.214,3.13516822868466e-10
"Tb927.6.1610",3.89883759326155e-14,-1.59955010749915,0.039,0.242,3.48867987845044e-10
"Tb927.10.5340",3.96443819765566e-14,-1.07005953348041,0.11,0.351,3.54737929926228e-10
"Tb927.2.820",3.98024333622912e-14,-0.569795395096952,0.142,0.42,3.56152173725782e-10
"Tb927.8.560",4.02587783640586e-14,-1.11005282025149,0.11,0.353,3.60235548801596e-10
"Tb927.11.9170",4.05807182408968e-14,-1.58034315489307,0.074,0.295,3.63116266819544e-10
"Tb927.11.2245",4.28957344452408e-14,-0.686342163371494,0.177,0.467,3.83831031816015e-10
"Tb927.10.12680",4.37412601447303e-14,-0.655325546558581,0.209,0.511,3.91396795775046e-10
"Tb927.10.13670",4.80159791662123e-14,-0.522057444906376,0.227,0.536,4.29646981579267e-10
"Tb927.11.7420",5.34328715928379e-14,-1.07469036495652,0.082,0.31,4.78117335012714e-10
"Tb927.9.9810",5.40238624253295e-14,-1.00349652709375,0.103,0.351,4.83405520981848e-10
"Tb927.7.990",5.45342028993549e-14,-1.15332729807399,0.053,0.266,4.87972047543428e-10
"Tb927.10.6360",5.49159295262737e-14,-0.653748237938636,0.103,0.351,4.91387737401097e-10
"Tb927.5.3100",5.58378462722369e-14,-0.860541805264323,0.099,0.347,4.99637048443976e-10
"Tb927.9.9420",5.73608823596368e-14,-1.51235334885507,0.06,0.275,5.1326517535403e-10
"Tb927.9.9060",5.76859765768924e-14,-0.901528545598089,0.106,0.352,5.16174118410033e-10
"Tb927.4.870",6.03175084163023e-14,-0.795269286355055,0.103,0.346,5.39721065309073e-10
"Tb2.NT.8",6.21128064661391e-14,2.96878902508276,0.135,0.04,5.55785392259012e-10
"Tb927.9.9010",6.36925810695989e-14,-1.92304777555855,0.032,0.227,5.69921215410771e-10
"Tb927.9.10710",6.40825527760887e-14,-1.46430588775823,0.039,0.244,5.73410682240441e-10
"Tb927.1.2770",7.07999750976262e-14,-2.76313511870859,0.011,0.191,6.33518177173559e-10
"Tb927.9.4190",7.54476114088978e-14,-0.955313620148668,0.138,0.394,6.75105226886817e-10
"Tb927.8.6036",7.70334526457099e-14,-0.601952848958498,0.156,0.441,6.89295334273813e-10
"Tb927.4.1810",7.89133845895342e-14,-0.976507765912749,0.085,0.316,7.06116965307152e-10
"Tb927.4.4580",7.97601781749188e-14,1.96814539754548,0.369,0.237,7.13694074309173e-10
"Tb927.8.6200",8.07550861921896e-14,-0.819647390352886,0.117,0.37,7.22596511247713e-10
"Tb927.6.5110",8.23589602273982e-14,-0.978645278387053,0.082,0.312,7.36947976114759e-10
"Tb927.7.650",8.64207436354697e-14,-0.914298251172963,0.11,0.357,7.73292814050183e-10
"Tb927.9.11110",8.98273795710255e-14,-0.685833260701241,0.156,0.43,8.03775392401536e-10
"Tb927.10.13620",9.32660070343981e-14,-1.16406739737814,0.067,0.287,8.34544230943794e-10
"Tb927.3.3310",1.00867415578172e-13,-0.8317327467837,0.106,0.351,9.02561634593485e-10
"Tb927.2.980",1.04212570751513e-13,-1.84103796333681,0.039,0.236,9.32494083084536e-10
"Tb927.8.6390",1.04577938902532e-13,-0.846318795119354,0.113,0.361,9.35763397299857e-10
"Tb927.10.3810",1.06058743774303e-13,-1.14068620336512,0.089,0.319,9.49013639292464e-10
"Tb927.10.14010",1.09264496173174e-13,-0.76130689402171,0.089,0.324,9.77698711757559e-10
"Tb927.4.2750",1.09828291089312e-13,1.22996757188306,0.582,0.552,9.82743548667161e-10
"Tb8.NT.128",1.1636279562754e-13,2.08743769847456,0.316,0.179,1.04121429527523e-09
"Tb927.7.4220",1.19649417943137e-13,-0.915714924177106,0.067,0.289,1.07062299175519e-09
"Tb927.2.1210",1.23440893816491e-13,-0.641782815392577,0.181,0.464,1.10454911786996e-09
"Tb927.10.13740",1.31296117867138e-13,-0.770705791811631,0.135,0.392,1.17483766267515e-09
"Tb927.10.770",1.31819622975836e-13,-1.07062744535466,0.089,0.317,1.17952198638778e-09
"Tb927.11.15130",1.35246294405744e-13,-1.04026257664794,0.085,0.315,1.21018384234259e-09
"Tb927.9.15380",1.40048546567957e-13,-0.702830663218021,0.135,0.396,1.25315439469008e-09
"Tb927.5.2640",1.43839039504016e-13,-2.58940563519729,0.014,0.193,1.28707172548193e-09
"Tb927.10.450",1.51287450877533e-13,1.07614468440414,0.652,0.709,1.35372011045216e-09
"Tb927.8.3860",1.65754560131893e-13,-1.63609020446812,0.043,0.242,1.48317180406018e-09
"Tb927.4.2060",1.72569167722276e-13,-1.02096239986429,0.06,0.276,1.54414891277892e-09
"Tb927.10.9430",1.7364266404671e-13,-0.537995732579081,0.294,0.629,1.55375455788997e-09
"Tb927.6.2650",1.76017858589736e-13,-1.95434746328311,0.039,0.234,1.57500779866096e-09
"Tb927.9.8130",1.82936464038197e-13,-1.02507622213804,0.117,0.357,1.63691548021378e-09
"Tb927.5.930",1.91488819606265e-13,-0.637409311272846,0.138,0.403,1.71344195783686e-09
"Tb927.5.1620",2.03027915114408e-13,-0.948275055630124,0.121,0.365,1.81669378444372e-09
"Tb927.3.2750",2.06450513854508e-13,-1.02595379807132,0.089,0.319,1.84731919797014e-09
"Tb927.7.5590",2.25823861039249e-13,-1.27249169550086,0.082,0.295,2.0206719085792e-09
"Tb927.10.9780",2.29840445425971e-13,-1.06343073756461,0.074,0.296,2.05661230567159e-09
"Tb927.10.3790",2.30572146617172e-13,-0.537113574475341,0.184,0.474,2.06315956793045e-09
"Tb927.10.10890",2.33046857082678e-13,-1.23997904484527,0.043,0.239,2.0853032771758e-09
"Tb927.3.2330",2.35919898391162e-13,-1.65062776051626,0.035,0.228,2.11101125080411e-09
"Tb927.9.13460",2.46461555041901e-13,-0.944331419002217,0.11,0.35,2.20533799451493e-09
"Tb927.11.5180",2.47129984644113e-13,-0.714954354276452,0.142,0.405,2.21131910259552e-09
"Tb927.9.1340",2.55179589367149e-13,-0.895724753393782,0.096,0.328,2.28334696565725e-09
"Tb927.7.4140",2.64638261842351e-13,-1.86749369550498,0.035,0.225,2.36798316696536e-09
"Tb927.5.2510",2.78834283717882e-13,-1.62624431996812,0.043,0.236,2.49500917070761e-09
"Tb927.11.14480",2.80864227897819e-13,-2.23023695059963,0.028,0.214,2.51317311122969e-09
"Tb927.11.3720",2.81936563514456e-13,1.39722377809533,0.539,0.485,2.52276837032735e-09
"Tb927.10.11770",2.92970291772634e-13,0.803581107538626,0.727,0.794,2.62149817078153e-09
"Tb927.6.1880",3.06344657974508e-13,-1.0068443327078,0.121,0.359,2.7411719995559e-09
"Tb927.10.10830",3.10120129979494e-13,-1.21240452153461,0.057,0.263,2.77495492305651e-09
"Tb927.11.2300",3.19912760995465e-13,-0.83434266465229,0.156,0.416,2.86257938538742e-09
"Tb927.2.1170",3.32573858183915e-13,-1.68524278407434,0.053,0.254,2.97587088302968e-09
"Tb927.9.11220",3.43121903364377e-13,-0.908061889020666,0.096,0.327,3.07025479130445e-09
"Tb927.11.13270",3.43632477713219e-13,0.891792910372063,0.777,0.83,3.07482341057788e-09
"Tb927.11.12040",3.46141049585315e-13,-0.888364217384659,0.074,0.292,3.0972701116894e-09
"Tb927.9.2110",3.5143923514462e-13,-2.23598751946291,0.018,0.195,3.14467827607406e-09
"Tb927.10.790",3.51975360846108e-13,1.42926381621023,0.564,0.534,3.14947552885097e-09
"Tb927.7.4310",3.71314461054304e-13,-2.41672948209754,0.018,0.195,3.32252179751391e-09
"Tb927.5.4300",3.7296261514305e-13,-1.20390137014669,0.06,0.272,3.33726948030002e-09
"Tb927.2.6090",3.82305541561149e-13,-0.670135274686165,0.177,0.455,3.42086998588916e-09
"Tb927.10.11340",3.86517438138388e-13,-0.733852975915695,0.17,0.439,3.4585580364623e-09
"Tb927.11.9890",3.8995688371804e-13,-0.836439960891409,0.096,0.327,3.48933419550903e-09
"Tb927.10.4990",3.92088428211889e-13,-1.78462419138509,0.039,0.228,3.50840725563998e-09
"Tb927.9.8380",3.97630275927523e-13,-0.640780128166684,0.152,0.416,3.55799570899948e-09
"Tb927.11.16080",3.98615308674647e-13,-1.07173080006174,0.078,0.296,3.56680978202074e-09
"Tb927.9.14290",4.05484432726103e-13,-1.15137529940361,0.103,0.327,3.62827470403317e-09
"Tb927.1.3840",4.29078298907997e-13,-1.5170674254757,0.046,0.242,3.83939261862876e-09
"Tb927.11.7480",4.40944529102415e-13,-1.42999772590458,0.043,0.237,3.9455716464084e-09
"Tb927.7.2400",4.44280147723576e-13,-0.825689951979844,0.128,0.378,3.97541876183056e-09
"Tb927.11.6780",4.50963408563883e-13,-1.81876471901065,0.032,0.218,4.03522057982962e-09
"Tb927.7.2590",4.53354518576686e-13,-0.730550370315749,0.149,0.408,4.05661623222418e-09
"Tb927.10.15250",4.56829487032643e-13,-0.961979906231064,0.103,0.332,4.08771024996809e-09
"Tb927.11.12830",4.71110443419888e-13,-1.62220121784513,0.043,0.237,4.21549624772116e-09
"Tb927.6.1720",4.72651327764584e-13,-1.30053964514265,0.074,0.287,4.2292840808375e-09
"Tb927.8.5830",4.94488971886659e-13,-1.20798177857161,0.078,0.294,4.42468732044183e-09
"Tb927.11.11830",5.14635801999957e-13,-0.771840189486796,0.128,0.368,4.60496115629562e-09
"Tb927.3.2320",5.21350396950659e-13,-1.31053926501156,0.06,0.267,4.6650433519145e-09
"Tb927.3.3630",5.55465364587122e-13,-0.730554354639575,0.11,0.352,4.97030408232557e-09
"Tb927.11.5250",5.74571811171812e-13,-0.920289569132018,0.078,0.299,5.14126856636538e-09
"Tb927.11.800",5.79741256235621e-13,-0.875979529821685,0.11,0.34,5.18752476079634e-09
"Tb927.8.4460",5.83741574252122e-13,-0.959360462246961,0.103,0.334,5.22331960640799e-09
"Tb927.7.3210",5.83797278611431e-13,-3.19371877182089,0.004,0.166,5.22381804901508e-09
"Tb927.9.10070",5.84954789757918e-13,-1.33364807217913,0.064,0.271,5.23417545875385e-09
"Tb927.3.870",6.18466002859992e-13,-1.0459204580616,0.103,0.332,5.53403379359121e-09
"Tb927.11.3830",6.26194031516072e-13,-1.39725691344928,0.046,0.241,5.60318419400582e-09
"Tb927.9.4850",6.41426927609389e-13,-4.14709993819856,0.004,0.165,5.73948814824881e-09
"Tb927.6.1590",6.55345848396595e-13,-2.52950760781733,0.018,0.192,5.86403465145273e-09
"Tb927.10.9140",6.607550372105e-13,-1.63089781710155,0.053,0.25,5.91243607295955e-09
"Tb927.8.7170",6.71426150208587e-13,-1.8434121611556,0.046,0.234,6.00792119206643e-09
"Tb927.11.12860",6.80917725891564e-13,-1.17975746591366,0.064,0.27,6.09285181127772e-09
"Tb927.6.2170",6.8269662723562e-13,-0.662801249818348,0.131,0.375,6.10876942050433e-09
"Tb07.11L3.100",7.35051911598775e-13,1.5515228166152,0.504,0.432,6.57724450498584e-09
"Tb927.8.4880",8.06772687884077e-13,-1.19088162746764,0.082,0.297,7.21900201118672e-09
"Tb927.5.3580",8.49881797079657e-13,-4.37894339026146,0.004,0.163,7.60474232026877e-09
"Tb927.5.2030",8.8658768599203e-13,-1.06179061212091,0.089,0.311,7.93318661425668e-09
"Tb927.10.8790",8.88798759772342e-13,-1.04634201116232,0.074,0.286,7.95297130244292e-09
"Tb927.6.4630",8.95577935931749e-13,-0.746216094536535,0.106,0.338,8.01363137071729e-09
"Tb927.9.10580",9.10942114287263e-13,-1.00628165242733,0.078,0.295,8.15111003864243e-09
"Tb927.10.13030",9.29690581327362e-13,-1.45185925934855,0.043,0.234,8.31887132171723e-09
"Tb927.11.14430",9.33637309950616e-13,-0.553446355476999,0.152,0.419,8.35418664943811e-09
"Tb927.10.15850",9.41628738487244e-13,-2.08887049305634,0.028,0.208,8.42569395198386e-09
"Tb11.57.0047b",9.9006667362429e-13,3.01239661151325,0.106,0.028,8.85911659559014e-09
"Tb927.11.10570",9.92196080838162e-13,-1.08309867159661,0.089,0.305,8.87817053133987e-09
"Tb927.10.10630",1.0301956908519e-12,-1.5690571299494,0.05,0.245,9.21819104174281e-09
"Tb927.9.1810",1.05682223763292e-12,-1.66957736658219,0.039,0.227,9.45644538233934e-09
"Tb927.8.1940",1.06326436789854e-12,-1.11043530142697,0.085,0.302,9.51408956395614e-09
"Tb927.3.3170",1.0846041477524e-12,-1.21192479693555,0.053,0.251,9.70503791408844e-09
"Tb927.5.1030",1.13862134677416e-12,-1.89319521012272,0.028,0.209,1.01883838109352e-08
"Tb927.11.1200",1.15028109398195e-12,-1.20752266721013,0.071,0.279,1.02927152289505e-08
"Tb927.11.3880",1.17719049244061e-12,-0.682960653538613,0.085,0.302,1.05335005263586e-08
"Tb927.9.9740",1.19057179244261e-12,-1.00079010490672,0.089,0.305,1.06532363987765e-08
"Tb927.2.4650",1.23942857307007e-12,-0.633821052799187,0.167,0.433,1.1090406871831e-08
"Tb927.8.3610",1.28207405941807e-12,-1.13517605439513,0.06,0.258,1.14719986836729e-08
"Tb927.10.7330",1.28248923808921e-12,-0.500964672120183,0.16,0.426,1.14757137024223e-08
"Tb927.10.3470",1.28466819797372e-12,-1.33559763512177,0.046,0.238,1.14952110354688e-08
"Tb927.2.2020",1.28487590483253e-12,2.87087384494079,0.106,0.028,1.14970695964415e-08
"Tb927.11.2540",1.28593031188972e-12,-0.68342740331559,0.156,0.418,1.15065044307892e-08
"Tb927.7.3810",1.30810053093279e-12,-1.19331667516292,0.071,0.278,1.17048835507866e-08
"Tb927.11.12190",1.30854956732905e-12,-1.17855110616072,0.064,0.267,1.17089015284603e-08
"Tb927.11.15160",1.30941197213853e-12,1.52692939937518,0.525,0.491,1.17166183266955e-08
"Tb927.9.1380",1.31433841891293e-12,-0.839391073572303,0.117,0.351,1.17607001724329e-08
"Tb927.6.4740",1.36748868206893e-12,-1.29141228483032,0.05,0.242,1.22362887271527e-08
"Tb927.11.13080",1.38809395302255e-12,-1.63626017694355,0.057,0.254,1.24206646916458e-08
"Tb927.10.9660",1.41804914479188e-12,-1.0618218569424,0.082,0.298,1.26887037475977e-08
"Tb927.10.1660",1.50207292382204e-12,-1.97814076779915,0.025,0.199,1.34405485223596e-08
"Tb927.8.5860",1.50547684930605e-12,-1.00803989451774,0.078,0.291,1.34710068475906e-08
"Tb927.11.1050",1.52000323522532e-12,-1.35954133117455,0.057,0.252,1.36009889487962e-08
"Tb927.10.210",1.52965099888991e-12,-1.20867424660791,0.046,0.239,1.3687317138067e-08
"Tb927.3.3020",1.58947371347832e-12,-1.67719584722764,0.035,0.214,1.4222610788204e-08
"Tb927.11.5020",1.59590036125745e-12,-0.708552935853806,0.128,0.374,1.42801164325317e-08
"Tb927.3.2880",1.7054668588157e-12,-0.842350496923955,0.145,0.383,1.52605174526829e-08
"Tb927.11.7960",1.77436363305618e-12,-0.858180946098004,0.067,0.277,1.58770057885867e-08
"Tb927.8.2600",1.78111124215265e-12,-0.99842856784855,0.074,0.281,1.59373833947819e-08
"Tb927.9.8050",1.80515950268617e-12,-1.65340264296356,0.039,0.223,1.61525672300359e-08
"Tb927.7.6080",1.94150512015258e-12,-0.750650800790102,0.124,0.365,1.73725878151253e-08
"Tb927.8.3690",1.95096088431231e-12,-1.08373798049137,0.074,0.283,1.74571979928266e-08
"Tb927.4.840",1.96044792081896e-12,-1.24590413837791,0.064,0.266,1.75420879954881e-08
"Tb927.5.2420",1.96054865870212e-12,-1.13375838407716,0.06,0.259,1.75429893980665e-08
"Tb927.11.16220",1.97757223262979e-12,-1.70890401481278,0.039,0.224,1.76953163375714e-08
"Tb927.11.10260",1.98410101879278e-12,-1.07772224678303,0.082,0.291,1.77537359161578e-08
"Tb927.3.2200",2.08415610186136e-12,-2.46622560412753,0.014,0.179,1.86490287994554e-08
"Tb927.10.8170",2.08761022339013e-12,-0.77933303072659,0.113,0.346,1.86799362788949e-08
"Tb927.3.860",2.17717868741026e-12,-0.558003938014345,0.184,0.46,1.9481394894947e-08
"Tb927.10.13380",2.2728557515182e-12,-0.988937208936653,0.057,0.252,2.03375132645848e-08
"Tb927.8.7770",2.30322981580442e-12,2.12733458032456,0.316,0.188,2.0609300391818e-08
"Tb927.11.8370",2.31527414454694e-12,-0.873448438724324,0.096,0.314,2.0717073045406e-08
"Tb927.6.2780",2.34452280392912e-12,-1.31584284722585,0.057,0.253,2.09787900495578e-08
"Tb927.10.12090",2.34962447893978e-12,-0.742486277193727,0.142,0.387,2.10244398375532e-08
"Tb927.8.1710",2.35324716622754e-12,-1.3793794015439,0.057,0.251,2.10568556434041e-08
"Tb927.4.4930",2.4542524809212e-12,-0.971963704286011,0.082,0.293,2.19606511992829e-08
"Tb927.9.8670",2.48869391908666e-12,-0.932156698428109,0.128,0.359,2.22688331879874e-08
"Tb927.7.2080",2.61151370339496e-12,-1.31524395997281,0.064,0.264,2.33678246179781e-08
"Tb927.7.6340",2.71086353834846e-12,1.40012770228459,0.525,0.484,2.4256806941142e-08
"Tb927.9.8450",2.72814066829817e-12,-1.05072694965088,0.078,0.285,2.4411402699932e-08
"Tb927.9.3990",2.79400317752495e-12,-0.856364079979759,0.078,0.29,2.50007404324933e-08
"Tb927.6.3670",2.80647574576035e-12,-0.560806925935496,0.121,0.362,2.51123449730636e-08
